"Lance.code","Date","Lat.I","Lon.I","Lat.F","Lon.F","MY","Year"
"31_1",2004-01-24,-18.35095,-72.6263833333333,-18.2576666666667,-72.7685,2004-01-01,2004
"31_2",2004-01-25,-18.33715,-72.658,-18.2536666666667,-72.82265,2004-01-01,2004
"31_3",2004-01-26,-18.2517833333333,-72.6489666666667,-18.1946666666667,-72.8015,2004-01-01,2004
"31_4",2004-01-27,-18.34825,-72.7572166666667,-18.2444333333333,-72.91915,2004-01-01,2004
"31_5",2004-01-28,-18.34715,-72.70335,-18.2410333333333,-72.86795,2004-01-01,2004
"31_6",2004-01-30,-18.2363666666667,-72.4709333333333,-18.1432666666667,-72.6440333333333,2004-01-01,2004
"31_7",2004-01-30,-18.2363666666667,-72.4709333333333,-18.1432666666667,-72.6440333333333,2004-01-01,2004
"31_8",2004-01-31,-18.2300833333333,-72.4707333333333,-18.0919166666667,-72.61465,2004-01-01,2004
"31_9",2004-02-01,-18.2684,-72.4823333333333,-18.17095,-72.6403833333333,2004-02-01,2004
"31_10",2004-02-02,-18.26135,-72.0802833333333,-18.16405,-72.2573,2004-02-01,2004
"31_11",2004-02-03,-18.2089333333333,-72.3081166666667,-18.0867666666667,-72.4589666666667,2004-02-01,2004
"32_1",2004-01-23,-18.2587833333333,-71.9933,-18.1896666666667,-72.1018,2004-01-01,2004
"32_2",2004-01-24,-18.2492333333333,-72.5844333333333,-18.1678333333333,-72.683,2004-01-01,2004
"32_3",2004-01-25,-18.1424,-72.71195,-18.0651666666667,-72.80015,2004-01-01,2004
"32_4",2004-01-25,-18.0951666666667,-72.7686666666667,-18.0327666666667,-72.83555,2004-01-01,2004
"32_5",2004-01-26,-18.0646666666667,-72.7718833333333,-17.9771,-72.83565,2004-01-01,2004
"32_6",2004-01-26,-18.0646666666667,-72.7718833333333,-17.9771,-72.83565,2004-01-01,2004
"32_7",2004-01-27,-18.0017333333333,-72.8065666666667,-17.9205,-72.8971166666667,2004-01-01,2004
"32_8",2004-01-27,-17.9813333333333,-72.8778,-17.9271833333333,-72.94885,2004-01-01,2004
"32_9",2004-01-28,-18.00405,-72.8781833333333,-17.9104833333333,-72.962,2004-01-01,2004
"32_10",2004-01-28,-17.8586833333333,-73.0109666666667,-17.7938333333333,-73.0699333333333,2004-01-01,2004
"32_11",2004-01-29,-17.7989666666667,-73.15435,-17.7223666666667,-73.25225,2004-01-01,2004
"32_12",2004-01-29,-17.7924666666667,-73.2658666666667,-17.7731166666667,-73.8103333333333,2004-01-01,2004
"32_13",2004-01-30,-17.7379833333333,-73.3905833333333,-17.65565,-73.4811666666667,2004-01-01,2004
"32_14",2004-01-30,-17.7223833333333,-73.3905833333333,-17.65565,-73.4811666666667,2004-01-01,2004
"32_15",2004-01-31,-17.82475,-73.63875,-17.7601666666667,-73.69725,2004-01-01,2004
"33_1",2004-01-16,-17.551,-72.0356666666667,-17.4876666666667,-72.144,2004-01-01,2004
"33_2",2004-01-17,-17.5478333333333,-72.0816666666667,-17.5123333333333,-72.1706666666667,2004-01-01,2004
"33_3",2004-01-18,-17.559,-72.061,-17.522,-72.1493333333333,2004-01-01,2004
"33_4",2004-01-19,-17.3901666666667,-72.187,-17.3416666666667,-72.2901666666667,2004-01-01,2004
"33_5",2004-01-20,-17.5426666666667,-72.1631666666667,-17.4981666666667,-72.2435,2004-01-01,2004
"33_6",2004-01-21,-17.4731666666667,-72.1746666666667,-17.389,-72.2621666666667,2004-01-01,2004
"33_7",2004-01-22,-17.493,-72.0865,-17.4656666666667,-72.0178333333333,2004-01-01,2004
"34_1",2004-01-09,-17.9643666666667,-72.6320166666667,-17.9086666666667,-72.7078666666667,2004-01-01,2004
"34_2",2004-01-10,-17.9217,-72.8701,-17.8615333333333,-72.92675,2004-01-01,2004
"34_3",2004-01-10,-17.91685,-72.85765,-17.8533166666667,-71.9288166666667,2004-01-01,2004
"34_4",2004-01-11,-18.2876166666667,-72.9941666666667,-18.2447166666667,-73.0989333333333,2004-01-01,2004
"34_5",2004-01-11,-18.3288,-73.0106166666667,-18.3033166666667,-73.0501666666667,2004-01-01,2004
"34_6",2004-01-12,-18.2577,-73.0471,-18.22535,-73.0797666666667,2004-01-01,2004
"34_7",2004-01-12,-18.2577,-73.0471,-18.22535,-73.0797666666667,2004-01-01,2004
"34_8",2004-01-13,-18.3163333333333,-72.912,-18.19925,-72.9641833333333,2004-01-01,2004
"34_9",2004-01-13,-18.2885333333333,-72.9162833333333,-18.2512833333333,-72.9565,2004-01-01,2004
"34_10",2004-01-14,-18.30405,-72.95805,-18.23005,-73.0119833333333,2004-01-01,2004
"34_11",2003-01-14,-18.2798833333333,-72.7916,-18.22435,-72.83285,2003-01-01,2003
"34_12",2004-01-15,-18.2327333333333,-72.9040666666667,-18.1799833333333,-72.98,2004-01-01,2004
"35_1",2004-01-05,-18.33,-72.3188333333333,-18.2838333333333,-72.3298333333333,2004-01-01,2004
"35_2",2004-01-06,-18.301,-72.3765,-18.2701666666667,-72.4621666666667,2004-01-01,2004
"35_3",2004-01-07,-18.2048333333333,-72.461,-18.261,-72.475,2004-01-01,2004
"35_4",2004-01-08,-18.2835,-72.4735,-18.2116666666667,-72.401,2004-01-01,2004
"35_5",2004-01-09,-18.2916666666667,-72.4755,-18.304,-72.4845,2004-01-01,2004
"35_6",2004-01-10,-18.3048333333333,-72.5326666666667,-18.3353333333333,-72.5386666666667,2004-01-01,2004
"35_7",2004-01-11,-18.3315,-72.537,-18.25,-72.6008333333333,2004-01-01,2004
"35_8",2004-01-12,-18.2908333333333,-72.322,-18.246,-72.3981666666667,2004-01-01,2004
"36_1",2003-12-28,-18.02545,-71.8444,-17.96505,-71.9278,2003-12-01,2003
"36_2",2003-12-29,-17.9384,-72.0638333333333,-17.87215,-72.14695,2003-12-01,2003
"36_3",2003-12-30,-18.1239333333333,-72.7460833333333,-18.0582333333333,-72.8205166666667,2003-12-01,2003
"36_4",2003-12-30,-18.1194833333333,-72.7370833333333,-18.04925,-72.8117833333333,2003-12-01,2003
"36_5",2003-12-31,-18.1496833333333,-72.6381166666667,-18.09285,-72.7177666666667,2003-12-01,2003
"36_6",2003-12-31,-17.6333833333333,-71.35,-18.1106166666667,-72.7129833333333,2003-12-01,2003
"36_7",2004-01-01,-18.1586833333333,-72.5725666666667,-18.0958166666667,-72.6499166666667,2004-01-01,2004
"36_8",2004-01-02,-18.01595,-71.86015,-17.9606166666667,-71.9212166666667,2004-01-01,2004
"36_9",2004-01-03,-17.9381,-72.1054333333333,-17.8897333333333,-72.1795666666667,2004-01-01,2004
"36_10",2004-01-03,-17.90335,-72.2400833333333,-17.8701833333333,-72.3126333333333,2004-01-01,2004
"36_11",2004-01-04,-18.0872666666667,-72.56315,-18.0324833333333,-72.6462333333333,2004-01-01,2004
"36_12",2004-01-04,-18.14555,-72.6319333333333,-18.0869,-72.7105166666667,2004-01-01,2004
"36_13",2004-01-05,-18.1490333333333,-72.64025,-18.09495,-72.7196666666667,2004-01-01,2004
"36_14",2004-01-05,-18.1420166666667,-72.6380166666667,-18.08645,-72.7144,2004-01-01,2004
"36_15",2004-01-06,-18.1581166666667,-72.7369833333333,-18.10755,-72.8226833333333,2004-01-01,2004
"36_16",2004-01-06,-18.193,-72.8239666666667,-18.1247333333333,-72.8116,2004-01-01,2004
"37_1",2003-12-27,-17.9853333333333,-72.5681666666667,-18.0323333333333,-72.5965,2003-12-01,2003
"37_2",2003-12-29,-18.0833333333333,-72.7221666666667,-18.1173333333333,-72.757,2003-12-01,2003
"37_3",2003-12-29,-18.0455,-72.7895,-17.9981666666667,-72.8675,2003-12-01,2003
"37_4",2003-12-30,-17.8653333333333,-72.3278333333333,-17.0818333333333,-72.418,2003-12-01,2003
"37_5",2003-12-31,-18.1081666666667,-72.3486666666667,-18.0883333333333,-72.4408333333333,2003-12-01,2003
"38_1",2004-04-27,-18.0696666666667,-72.3205,-18.0328333333333,-72.4208333333333,2004-04-01,2004
"38_2",2004-04-28,-18.018,-72.468,-17.9555,-72.5885,2004-04-01,2004
"38_3",2004-04-29,-17.8536666666667,-72.6895,-17.7771666666667,-72.8143333333333,2004-04-01,2004
"38_4",2004-04-30,-17.73,-72.8938333333333,-17.6638333333333,-72.015,2004-04-01,2004
"38_5",2004-05-01,-17.9046666666667,-72.6333333333333,-17.8415,-72.7475,2004-05-01,2004
"38_6",2004-05-02,-17.7073333333333,-72.7073333333333,-17.6633333333333,-72.8408333333333,2004-05-01,2004
"38_7",2004-05-03,-17.6956666666667,-72.8313333333333,-17.6618333333333,-72.9906666666667,2004-05-01,2004
"39_1",2004-05-12,-18.3066666666667,-72.6046666666667,-18.3071666666667,-72.808,2004-05-01,2004
"39_2",2004-05-13,-18.1585,-72.8535,-18.159,-73.0756666666667,2004-05-01,2004
"39_3",2004-05-14,-18.0551666666667,-73.19,-18.0071666666667,-73.241,2004-05-01,2004
"39_4",2004-05-15,-18.0855,-73.2046666666667,-18.0211666666667,-73.373,2004-05-01,2004
"39_5",2004-05-16,-17.8736666666667,-73.1875,-17.8746666666667,-73.4353333333333,2004-05-01,2004
"39_6",2004-05-17,-18.1901666666667,-73.2045,-18.1891666666667,-73.2548333333333,2004-05-01,2004
"39_7",2004-05-18,-18.2175,-73.1735,-18.225,-73.3348333333333,2004-05-01,2004
"39_8",2004-05-19,-18.2348333333333,-73.1191666666667,-18.2358333333333,-73.3398333333333,2004-05-01,2004
"39_9",2004-05-20,-18.3215,-73.1886666666667,-18.322,-73.4066666666667,2004-05-01,2004
"39_10",2004-05-21,-18.3208333333333,-73.321,-18.3356666666667,-73.3903333333333,2004-05-01,2004
"39_11",2004-05-22,-18.2556666666667,-72.9586666666667,-18.2378333333333,-73.1703333333333,2004-05-01,2004
"39_12",2004-05-23,-18.3345,-72.875,-18.3503333333333,-73.0748333333333,2004-05-01,2004
"40_1",2004-05-27,-17.755,-72.3788333333333,-17.7608333333333,-72.3445,2004-05-01,2004
"40_2",2004-05-28,-17.769,-72.4136666666667,-17.7238333333333,-72.484,2004-05-01,2004
"40_3",2004-05-29,-17.7245,-72.3668333333333,-17.673,-72.4576666666667,2004-05-01,2004
"40_4",2004-05-30,-17.763,-72.2678333333333,-17.7371666666667,-72.3443333333333,2004-05-01,2004
"40_5",2004-05-31,-17.77,-72.2735,-17.7336666666667,-72.3606666666667,2004-05-01,2004
"40_6",2004-06-01,-17.8011666666667,-72.394,-17.7708333333333,-72.4795,2004-06-01,2004
"40_7",2004-06-02,-17.8521666666667,-72.3915,-17.807,-72.4721666666667,2004-06-01,2004
"40_8",2004-06-03,-17.6795,-72.4258333333333,-17.623,-72.47,2004-06-01,2004
"40_9",2004-06-04,-17.5126666666667,-72.6351666666667,-17.469,-72.7461666666667,2004-06-01,2004
"40_10",2004-06-05,-17.6213333333333,-72.4553333333333,-17.5813333333333,-72.5558333333333,2004-06-01,2004
"40_11",2004-06-06,-17.545,-72.5416666666667,-17.5653333333333,-72.4865,2004-06-01,2004
"41_1",2004-08-15,-25.3245666666667,-74.4244666666667,-25.0155333333333,-74.5142333333333,2004-08-01,2004
"41_2",2004-08-16,-25.1912,-74.4669,-24.8751833333333,-74.5533333333333,2004-08-01,2004
"41_3",2004-08-17,-25.15745,-74.90405,-24.8867833333333,-74.96795,2004-08-01,2004
"41_4",2004-08-18,-25.333,-75.03455,-25.0733833333333,-75.0925,2004-08-01,2004
"41_5",2004-08-19,-25.3495833333333,-75.1297833333333,-25.08505,-75.1860666666667,2004-08-01,2004
"41_6",2004-08-20,-25.4051833333333,-75.3633833333333,-25.1521166666667,-75.42585,2004-08-01,2004
"41_7",2004-08-21,-24.5852,-74.9719666666667,-24.3351166666667,-75.0650166666667,2004-08-01,2004
"41_8",2004-08-22,-24.2152666666667,-75.0635666666667,-23.9113166666667,-75.1131833333333,2004-08-01,2004
"42_1",2004-07-20,-18.2832666666667,-72.3901666666667,-18.13835,-72.4443833333333,2004-07-01,2004
"42_2",2004-07-21,-18.3043333333333,-72.4412333333333,-18.1499333333333,-72.4912,2004-07-01,2004
"42_3",2004-07-22,-18.23965,-72.4701166666667,-18.0891166666667,-72.5208666666667,2004-07-01,2004
"42_4",2004-07-23,-18.1542333333333,-72.4367,-19.0449833333333,-72.5479833333333,2004-07-01,2004
"42_5",2004-07-24,-18.3004666666667,-72.5275166666667,-18.1735,-72.61285,2004-07-01,2004
"42_6",2004-07-25,-18.2370166666667,-72.8666166666667,-18.1086333333333,-72.9767166666667,2004-07-01,2004
"42_7",2004-07-26,-18.2344,-72.9831833333333,-18.0951666666667,-73.0884833333333,2004-07-01,2004
"42_8",2004-07-27,-18.2102833333333,-72.8785,-18.0630833333333,-72.9567666666667,2004-07-01,2004
"42_9",2004-07-28,-17.91555,-72.86645,-17.8157666666667,-72.9553333333333,2004-07-01,2004
"42_10",2004-07-29,-17.9678833333333,-72.8428,-17.8208,-72.9285666666667,2004-07-01,2004
"42_11",2004-07-30,-17.99525,-72.7822333333333,-17.8769833333333,-72.8841666666667,2004-07-01,2004
"42_12",2004-07-31,-17.9216166666667,-72.64695,-17.8001166666667,-72.7546166666667,2004-07-01,2004
"43_1",2004-08-05,-18.1718333333333,-72.4964166666667,-18.0563666666667,-72.5950833333333,2004-08-01,2004
"43_2",2004-08-06,-18.10865,-72.7547333333333,-17.9820833333333,-72.8531666666667,2004-08-01,2004
"43_3",2004-08-07,-18.1517333333333,-72.7360666666667,-18.0232,-72.78925,2004-08-01,2004
"43_4",2004-08-08,-18.1274166666667,-72.68135,-18.0190666666667,-72.78425,2004-08-01,2004
"43_5",2004-08-09,-17.83925,-72.9954,-17.7363,-73.1124833333333,2004-08-01,2004
"43_6",2004-08-10,-17.7675833333333,-73.16065,-17.6582833333333,-73.2769166666667,2004-08-01,2004
"43_7",2004-08-11,-17.8241666666667,-73.1904166666667,-17.725,-73.3371,2004-08-01,2004
"43_8",2004-08-12,-17.8440166666667,-73.2766833333333,-17.71595,-73.3827,2004-08-01,2004
"43_9",2004-08-13,-17.7726833333333,-73.1917666666667,-17.6547166666667,-73.30545,2004-08-01,2004
"43_10",2004-08-14,-17.7965166666667,-73.488,-17.6824166666667,-73.6066833333333,2004-08-01,2004
"43_11",2004-08-15,-17.8167333333333,-73.5900166666667,-17.6879333333333,-73.6908333333333,2004-08-01,2004
"43_12",2004-08-16,-17.7147666666667,-73.6554166666667,-17.5664833333333,-73.7616833333333,2004-08-01,2004
"43_13",2004-08-17,-17.6471666666667,-73.6850333333333,-17.5107,-73.7682166666667,2004-08-01,2004
"43_14",2004-08-18,-17.6301,-73.39125,-17.5310166666667,-73.4931,2004-08-01,2004
"44_1",2004-08-16,-27.53565,-73.10865,-27.2697833333333,-73.2694333333333,2004-08-01,2004
"44_2",2004-08-17,-27.4878666666667,-73.1850833333333,-27.2357,-73.2844333333333,2004-08-01,2004
"44_3",2004-08-18,-27.5198166666667,-73.0341,-27.2419666666667,-73.1428,2004-08-01,2004
"44_4",2004-08-19,NA,-73.0363,NA,-73.2532333333333,2004-08-01,2004
"44_5",2004-08-20,-27.09,-73.2667,-26.867,-73.4166666666667,2004-08-01,2004
"44_6",2004-08-21,-27.1245833333333,-73.3084666666667,-26.8889666666667,-73.4211166666667,2004-08-01,2004
"44_7",2004-08-22,-26.9869666666667,-73.3203,-26.7501333333333,-73.4411,2004-08-01,2004
"45_1",2004-08-26,-18.2248333333333,-72.3173333333333,-18.1921666666667,-72.4191666666667,2004-08-01,2004
"45_2",2004-08-27,-18.25,-72.43,-18.2098333333333,-72.5288333333333,2004-08-01,2004
"45_3",2004-08-28,-18.221,-72.5626666666667,-18.18,-72.6525,2004-08-01,2004
"45_4",2004-08-29,-18.2825,-72.4308333333333,-18.2375,-72.5153333333333,2004-08-01,2004
"45_5",2004-08-30,-18.0218333333333,-72.4383333333333,-17.9838333333333,-72.5283333333333,2004-08-01,2004
"45_6",2004-08-31,-17.9021666666667,-72.715,-17.8606666666667,-72.8,2004-08-01,2004
"45_7",2004-09-01,-17.6956666666667,-72.8726666666667,-17.6575,-72.9678333333333,2004-09-01,2004
"45_8",2004-09-02,-17.6748333333333,-72.9368333333333,-17.6421666666667,-73.029,2004-09-01,2004
"45_9",2004-09-03,-17.905,-72.7491666666667,-17.8738333333333,-72.8151666666667,2004-09-01,2004
"45_10",2004-09-04,-17.8193333333333,-72.4118333333333,-17.8128333333333,-72.474,2004-09-01,2004
"45_11",2004-09-05,-18.1631666666667,-72.6578333333333,-18.126,-72.7301666666667,2004-09-01,2004
"45_12",2004-09-06,-18.144,-72.5028333333333,-18.1158333333333,-72.5713333333333,2004-09-01,2004
"46_1",2004-09-03,-20.3545,-73.9350666666667,-20.2073,-72.03345,2004-09-01,2004
"46_2",2004-09-09,-24.6362666666667,-72.9340333333333,-24.4206333333333,-73.0019666666667,2004-09-01,2004
"46_3",2004-09-10,-24.5714833333333,-72.9218833333333,-24.35615,-73.0682166666667,2004-09-01,2004
"46_4",2004-09-12,-23.9034333333333,-73.1036666666667,-23.6763166666667,-73.23355,2004-09-01,2004
"46_5",2004-09-13,-23.7757833333333,-72.9678833333333,-23.5526,-73.0712166666667,2004-09-01,2004
"46_6",2004-09-14,-23.68685,-72.8929166666667,-27.4513,-73.0015333333333,2004-09-01,2004
"46_7",2004-09-15,-23.7717166666667,-72.9345333333333,-23.5429166666667,-73.0393833333333,2004-09-01,2004
"46_8",2004-09-16,-23.7542166666667,-72.6909,-23.5362,-72.8087333333333,2004-09-01,2004
"46_9",2004-09-17,-23.80205,-72.3200833333333,-23.6176333333333,-72.452,2004-09-01,2004
"46_10",2004-09-18,-23.69035,-72.2728166666667,-23.4698,-72.4085166666667,2004-09-01,2004
"47_1",2004-09-07,-26.10245,-72.7440833333333,-25.8424666666667,-72.7953166666667,2004-09-01,2004
"47_2",2004-09-12,-24.5474,-74.1457833333333,-24.3889166666667,-74.2002166666667,2004-09-01,2004
"47_3",2004-09-13,-24.5129166666667,-74.6985833333333,-24.33785,-74.7359833333333,2004-09-01,2004
"47_4",2004-09-15,-24.24985,-73.7124666666667,-24.0754333333333,-73.7587666666667,2004-09-01,2004
"47_5",2004-09-16,-24.2236,-73.67445,-24.0723166666667,-73.7638,2004-09-01,2004
"47_6",2004-09-17,-23.8418833333333,-73.2186666666667,-23.8337333333333,-73.3977666666667,2004-09-01,2004
"47_7",2004-09-18,-23.7007833333333,-73.2655166666667,-23.5412166666667,-73.3578,2004-09-01,2004
"47_8",2004-09-19,-23.5406666666667,-73.24425,-23.3517166666667,-73.3517166666667,2004-09-01,2004
"47_9",2004-09-21,-21.1755333333333,-74.0113166666667,-21.0053166666667,-74.0814833333333,2004-09-01,2004
"49_1",2004-06-12,-17.8045,-71.4603333333333,-17.8525,-71.5015,2004-06-01,2004
"51_1",2004-06-14,-17.8518333333333,-71.5105,-17.8433333333333,-71.5225,2004-06-01,2004
"52_1",2004-06-15,-17.738,-71.6085,-17.7248333333333,-71.6318333333333,2004-06-01,2004
"55_1",2004-07-27,-17.8925,-72.0346666666667,-17.8411666666667,-72.1186666666667,2004-07-01,2004
"55_2",2004-07-28,-17.7445,-72.0178333333333,-17.6905,-72.0925,2004-07-01,2004
"55_3",2004-07-29,-17.8633333333333,-72.0616666666667,-17.8186666666667,-72.1453333333333,2004-07-01,2004
"55_4",2004-07-30,-17.9423333333333,-72.1325,-17.8988333333333,-72.2206666666667,2004-07-01,2004
"55_5",2004-07-31,-17.9431666666667,-72.1615,-17.8956666666667,-72.2483333333333,2004-07-01,2004
"55_6",2004-08-01,-18.0161666666667,-72.0238333333333,-17.9736666666667,-72.1046666666667,2004-08-01,2004
"55_7",2004-08-02,-17.9868333333333,-71.8833333333333,-17.964,-71.976,2004-08-01,2004
"55_8",2004-08-03,-18.0441666666667,-71.916,-18.0008333333333,-71.9995,2004-08-01,2004
"55_9",2004-08-04,-18.0745,-71.8568333333333,-18.0383333333333,-71.9463333333333,2004-08-01,2004
"55_10",2004-08-05,-18.0296666666667,-71.821,-18.0008333333333,-71.9071666666667,2004-08-01,2004
"56_1",2004-08-10,-18.138,-72.0416666666667,-18.1116666666667,-71.1435,2004-08-01,2004
"56_2",2004-08-11,-18.1503333333333,-71.8436666666667,-18.1515,-71.8741666666667,2004-08-01,2004
"56_3",2004-08-12,-18.179,-71.8603333333333,-18.1373333333333,-71.9306666666667,2004-08-01,2004
"57_1",2004-06-30,-18.2935,-72.471,-18.2688333333333,-72.5468333333333,2004-06-01,2004
"57_2",2004-07-01,-18.1563333333333,-72.7545,-18.1073333333333,-72.8303333333333,2004-07-01,2004
"57_3",2004-07-02,-17.8883333333333,-72.925,-17.8603333333333,-72.9976666666667,2004-07-01,2004
"57_4",2004-07-03,-17.6803333333333,-73.0173333333333,-17.6428333333333,-73.0903333333333,2004-07-01,2004
"64_1",2004-09-03,-21.8824666666667,-73.10675,-21.7673833333333,-73.3378333333333,2004-09-01,2004
"64_2",2004-09-04,-22.0132833333333,-73.2489,-21.8746,-73.4988833333333,2004-09-01,2004
"64_3",2004-09-06,-21.6576,-73.3995666666667,-21.5256,-73.6002666666667,2004-09-01,2004
"64_4",2004-09-08,-21.8346333333333,-73.1491666666667,-21.70955,-73.4146666666667,2004-09-01,2004
"64_5",2004-09-10,-22.1951666666667,-73.8829666666667,-22.0791333333333,-74.1228166666667,2004-09-01,2004
"64_6",2004-09-14,-22.0541166666667,-73.5003,-21.978,-73.6591,2004-09-01,2004
"64_7",2004-09-15,-22.1436333333333,-73.8805166666667,-22.0608166666667,-74.0003,2004-09-01,2004
"64_8",2004-09-17,-22.0857166666667,-74.1034666666667,-22.01965,-74.2425166666667,2004-09-01,2004
"64_9",2004-09-17,-22.0113166666667,-74.4933166666667,-25.9316166666667,-74.6272333333333,2004-09-01,2004
"64_10",2004-09-19,-20.48045,-73.7211,-20.40935,-73.8402833333333,2004-09-01,2004
"64_11",2004-09-20,-20.26925,-73.52125,-20.1950666666667,-73.63585,2004-09-01,2004
"65_1",2000-11-17,-5.52466666666667,-80.855,-5.54108333333333,-80.9041,2000-11-01,2000
"66_1",2000-11-20,-5.8295,-81.0083333333333,-5.82995,-80.9952666666667,2000-11-01,2000
"66_2",2000-11-21,-5.84041666666667,-81.9468666666667,-5.84441666666667,-80.9468666666667,2000-11-01,2000
"67_1",2001-01-12,-5.62175,-80.8857833333333,-5.60733333333333,-80.8845,2001-01-01,2001
"68_1",2001-01-13,-5.61645,-80.8796666666667,-5.59605,-80.8807166666667,2001-01-01,2001
"69_1",2001-03-27,-6.37578333333333,-80.7508333333333,-6.44171666666667,-80.735,2001-03-01,2001
"70_1",2001-05-31,-5.43933333333333,-80.9895,-5.4547,-80.9777166666667,2001-05-01,2001
"70_2",2001-06-01,-5.45978333333333,-80.99125,-5.47311666666667,-80.9783666666667,2001-06-01,2001
"71_1",2001-10-16,NA,NA,NA,NA,2001-10-01,2001
"72_1",2001-10-16,-5.55096666666667,-80.9248,-5.56471666666667,-80.9134666666667,2001-10-01,2001
